      6500     127.000000     255.000000
      7000     127.000000     255.000000
      7500     127.000000     255.000000
      8000     127.000000     255.000000
      8500     127.000000     255.000000
      9000     127.000000     255.000000
      9500     127.000000     255.000000
     10000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
      3500     127.000000     255.000000
      4000     127.000000     255.000000
      4500     127.000000     255.000000
      5000     127.000000     255.000000
      5500     127.000000     255.000000
      6000     127.000000     255.000000
      6500     127.000000     255.000000
      7000     127.000000     255.000000
      7500     127.000000     255.000000
      8000     127.000000     255.000000
      8500     127.000000     255.000000
      9000     127.000000     255.000000
      9500     127.000000     255.000000
     10000     127.000000     255.000000
     10500     127.000000     255.000000
     11000     127.000000     255.000000
     11500     127.000000     255.000000
     12000     127.000000     255.000000
     12500     127.000000     255.000000
     13000     127.000000     255.000000
     13500     127.000000     255.000000
     14000     127.000000     255.000000
     14500     127.000000     255.000000
     15000     127.000000     255.000000
     15500     127.000000     255.000000
     16000     127.000000     255.000000
     16500     127.000000     255.000000
     17000     127.000000     255.000000
     17500     127.000000     255.000000
     18000     127.000000     255.000000
     18500     127.000000     255.000000
     19000     127.000000     255.000000
     19500     127.000000     255.000000
     20000     127.000000     255.000000
     20500     127.000000     255.000000
     21000     127.000000     255.000000
     21500     127.000000     255.000000
     22000     127.000000     255.000000
     22500     127.000000     255.000000
     23000     127.000000     255.000000
     23500     127.000000     255.000000
     24000     127.000000     255.000000
     24500     127.000000     255.000000
     25000     127.000000     255.000000
     25500     127.000000     255.000000
     26000     127.000000     255.000000
     26500     127.000000     255.000000
     27000     127.000000     255.000000
     27500     127.000000     255.000000
     28000     127.000000     255.000000
     28500     127.000000     255.000000
     29000     127.000000     255.000000
     29500     127.000000     255.000000
     30000     127.000000     255.000000
     30500     127.000000     255.000000
     31000     127.000000     255.000000
     31500     127.000000     255.000000
     32000     127.000000     255.000000
     32500     127.000000     255.000000
     33000     127.000000     255.000000
     33500     127.000000     255.000000
     34000     127.000000     255.000000
     34500     127.000000     255.000000
     35000     127.000000     255.000000
     35500     127.000000     255.000000
     36000     127.000000     255.000000
     36500     127.000000     255.000000
     37000     127.000000     255.000000
     37500     127.000000     255.000000
     38000     127.000000     255.000000
     38500     127.000000     255.000000
     39000     127.000000     255.000000
     39500     127.000000     255.000000
     40000     127.000000     255.000000
     40500     127.000000     255.000000
     41000     127.000000     255.000000
     41500     127.000000     255.000000
     42000     127.000000     255.000000
     42500     127.000000     255.000000
     43000     127.000000     255.000000
     43500     127.000000     255.000000
     44000     127.000000     255.000000
     44500     127.000000     255.000000
     45000     127.000000     255.000000
     45500     127.000000     255.000000
     46000     127.000000     255.000000
     46500     127.000000     255.000000
     47000     127.000000     255.000000
     47500     127.000000     255.000000
     48000     127.000000     255.000000
     48500     127.000000     255.000000
     49000     127.000000     255.000000
     49500     127.000000     255.000000
     50000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
      3500     127.000000     255.000000
      4000     127.000000     255.000000
      4500     127.000000     255.000000
      5000     127.000000     255.000000
      5500     127.000000     255.000000
      6000     127.000000     255.000000
      6500     127.000000     255.000000
      7000     127.000000     255.000000
      7500     127.000000     255.000000
      8000     127.000000     255.000000
      8500     127.000000     255.000000
      9000     127.000000     255.000000
      9500     127.000000     255.000000
     10000     127.000000     255.000000
     10500     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
      3500     127.000000     255.000000
      4000     127.000000     255.000000
      4500     127.000000     255.000000
      5000     127.000000     255.000000
      5500     127.000000     255.000000
      6000     127.000000     255.000000
      6500     127.000000     255.000000
      7000     127.000000     255.000000
      7500     127.000000     255.000000
      8000     127.000000     255.000000
      8500     127.000000     255.000000
      9000     127.000000     255.000000
      9500     127.000000     255.000000
     10000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
      3500     127.000000     255.000000
      4000     127.000000     255.000000
      4500     127.000000     255.000000
      5000     127.000000     255.000000
      5500     127.000000     255.000000
      6000     127.000000     255.000000
      6500     127.000000     255.000000
      7000     127.000000     255.000000
      7500     127.000000     255.000000
      8000     127.000000     255.000000
      8500     127.000000     255.000000
      9000     127.000000     255.000000
      9500     127.000000     255.000000
     10000     127.000000     255.000000
     10500     127.000000     255.000000
     11000     127.000000     255.000000
     11500     127.000000     255.000000
     12000     127.000000     255.000000
     12500     127.000000     255.000000
     13000     127.000000     255.000000
     13500     127.000000     255.000000
     14000     127.000000     255.000000
     14500     127.000000     255.000000
     15000     127.000000     255.000000
     15500     127.000000     255.000000
     16000     127.000000     255.000000
     16500     127.000000     255.000000
     17000     127.000000     255.000000
     17500     127.000000     255.000000
     18000     127.000000     255.000000
     18500     127.000000     255.000000
     19000     127.000000     255.000000
     19500     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
      1500     127.000000     255.000000
      2000     127.000000     255.000000
      2500     127.000000     255.000000
      3000     127.000000     255.000000
      3500     127.000000     255.000000
      4000     127.000000     255.000000
      4500     127.000000     255.000000
      5000     127.000000     255.000000
      5500     127.000000     255.000000
      6000     127.000000     255.000000
      6500     127.000000     255.000000
      7000     127.000000     255.000000
      7500     127.000000     255.000000
      8000     127.000000     255.000000
      8500     127.000000     255.000000
      9000     127.000000     255.000000
      9500     127.000000     255.000000
     10000     127.000000     255.000000
     10500     127.000000     255.000000
     11000     127.000000     255.000000
     11500     127.000000     255.000000
     12000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
         0     127.000000     255.000000
       500     127.000000     255.000000
      1000     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
       500     126.000000     254.000000
      1000     126.000000     254.000000
         0     127.000000     255.000000
       500     126.000000     254.000000
      1000     126.000000     254.000000
         0            NaN            NaN
         0     127.000000     255.000000
         0     127.000000     255.000000
         0            NaN            NaN
         0            NaN            NaN
       500            NaN            NaN
      1000            NaN            NaN
         0            NaN            NaN
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
       500     121.000000     249.000000
      1000     117.000000     245.000000
      1500     114.000000     242.000000
      2000     111.000000     239.000000
         0     127.000000     255.000000
       500     121.000000     249.000000
      1000     117.000000     245.000000
      1500     114.000000     242.000000
      2000     111.000000     239.000000
      2500     109.000000     237.000000
         0     127.000000     255.000000
         0     118.000000     246.000000
         0     118.000000     246.000000
         0            NaN            NaN
         0       1.000000      -1.000000
         0      14.000000      -1.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
         0     127.000000     255.000000
